category,Clothing,price,original_price,rating,rating_count,scraped_date,size,color,material,discount_percentage,availability,is_bestseller,return_policy,delivery_time,trending,customer_reviews
Men Shirts,Shirt,1317,1568,4.3,854,2025-08-02,S,Burgundy,Cotton Blend,16.01,Pre-Order,FALSE,45 days,4 days,FALSE,291
Men Shirts,Shirt,1524,1657,4.5,1317,2025-08-02,L,Charcoal,Cotton,8.03,Few Left,FALSE,45 days,1 days,FALSE,149
Men Shirts,Shirt,1400,3150,4,169,2025-08-02,XS,Coral,Lycra,55.56,Limited Stock,FALSE,30 days,5 days,FALSE,475
Men Shirts,Shirt,1218,1411,4.5,933,2025-08-02,XS,Red,Lycra,13.68,Limited Stock,FALSE,45 days,6 days,FALSE,364
Men Shirts,Shirt,1345,1666,4,2708,2025-08-02,3XL,Charcoal,Cashmere,19.27,Limited Stock,FALSE,45 days,7 days,FALSE,452
Men Shirts,Shirt,1484,1951,4.1,5843,2025-08-02,XS,Red,Linen,23.94,Pre-Order,FALSE,30 days,5 days,FALSE,362
Men Shirts,Shirt,1169,1831,3.9,757,2025-08-02,XL,Turquoise,Rayon,36.16,Only 1 Left,FALSE,45 days,2 days,FALSE,496
Men Shirts,Shirt,1634,2860,4.5,2612,2025-08-02,XS,Peach,Linen,42.87,2-3 pieces left,FALSE,45 days,6 days,FALSE,425
Women Dresses,Dress,1895,2091,4.3,7868,2025-08-02,XL,Blue,Rayon,9.37,Limited Stock,FALSE,30 days,2 days,FALSE,409
Women Dresses,Dress,1827,2876,4.5,1736,2025-08-02,S,Blue,Denim,36.47,Only 1 Left,FALSE,30 days,3 days,FALSE,56
Women Dresses,Dress,1740,1887,4,3968,2025-08-02,S,Khaki,Rayon,7.79,Limited Stock,FALSE,10 days,4 days,FALSE,449
Women Dresses,Dress,1532,1603,4.1,2430,2025-08-02,S,Turquoise,Tencel,4.43,Coming Soon,FALSE,30 days,2 days,FALSE,138
Women Dresses,Dress,1655,4376,4,1676,2025-08-02,XXL,Black,Silk,62.18,Pre-Order,FALSE,15 days,1 days,FALSE,254
Women Dresses,Dress,1285,1494,4,4572,2025-08-02,L,Teal,Hemp,13.99,Pre-Order,FALSE,10 days,3 days,FALSE,258
Women Dresses,Dress,1654,5287,3.8,4748,2025-08-02,3XL,Blue,Viscose,68.72,Pre-Order,FALSE,15 days,4 days,FALSE,405
Women Dresses,Dress,1254,2652,4.2,2440,2025-08-02,3XL,Blue,Jersey,52.71,Limited Stock,FALSE,30 days,5 days,FALSE,88
Women Dresses,Dress,1217,1562,3.9,1538,2025-08-02,XL,Maroon,Fleece,22.09,Pre-Order,FALSE,45 days,2 days,FALSE,274
Women Dresses,Dress,1731,4118,4,1175,2025-08-02,XXL,Olive,Hemp,57.97,2-3 pieces left,FALSE,15 days,7 days,FALSE,175
Women Dresses,Dress,1605,1747,4.4,5873,2025-08-02,M,Mustard,Cotton,8.13,Only 1 Left,FALSE,10 days,1 days,FALSE,404
Women Dresses,Dress,1200,1240,4.2,202,2025-08-02,XS,Navy,Tencel,3.23,2-3 pieces left,FALSE,45 days,5 days,FALSE,242
Women Dresses,Dress,1903,2039,4.3,2646,2025-08-02,XL,Beige,Wool,6.67,Limited Stock,FALSE,10 days,3 days,FALSE,266
Women Dresses,Dress,1863,3049,3.8,5140,2025-08-02,3XL,Khaki,Linen,38.9,Only 1 Left,FALSE,15 days,3 days,FALSE,431
Women Tops,Camisole,1067,1417,4.2,3834,2025-08-02,S,Cream,Fleece,24.7,Pre-Order,FALSE,30 days,5 days,FALSE,287
Women Tops,Tank Top,950,971,4.3,1150,2025-08-02,XS,Khaki,Lycra,2.16,In Stock,TRUE,45 days,6 days,FALSE,372
Women Tops,Cold Shoulder Top,804,1657,4.2,4350,2025-08-02,XXL,Brown,Spandex,51.48,Back in Stock,FALSE,30 days,3 days,FALSE,74
Women Tops,Halter Top,882,1928,4.5,4472,2025-08-02,XL,Green,Cashmere,54.25,Limited Stock,FALSE,10 days,4 days,FALSE,66
Women Tops,Tunic,1006,1329,4.4,7445,2025-08-02,XS,Brown,Hemp,24.3,Pre-Order,FALSE,15 days,5 days,FALSE,392
Women Tops,Peplum Top,1093,1230,4.1,4175,2025-08-02,M,Charcoal,Cotton Blend,11.14,Limited Stock,FALSE,15 days,1 days,FALSE,333
Women Tops,Tank Top,830,1067,3.9,3316,2025-08-02,,Sage,Wool,22.21,Few Left,FALSE,15 days,1 days,FALSE,298
Women Tops,Tunic,725,944,3.9,6916,2025-08-02,3XL,Olive,Modal,23.2,Coming Soon,FALSE,15 days,4 days,FALSE,264
Women Tops,T-Shirt,720,737,4.3,5480,2025-08-02,S,Yellow,Cotton,2.31,Only 1 Left,FALSE,30 days,2 days,FALSE,204
Women Tops,Shirt,800,928,4.6,4303,2025-08-02,S,Navy,Cotton Blend,13.79,Pre-Order,FALSE,45 days,4 days,FALSE,475
Women Tops,Casual Top,994,1150,4.2,2388,2025-08-02,M,Blue,Bamboo,13.57,In Stock,FALSE,45 days,6 days,FALSE,286
Women Tops,Blouse,1071,1382,3.9,3224,2025-08-02,M,Cream,Viscose,22.5,Few Left,FALSE,10 days,1 days,FALSE,453
Women Tops,T-Shirt,796,1097,4.3,1008,2025-08-02,M,Turquoise,Cotton,27.44,Coming Soon,TRUE,30 days,5 days,FALSE,175
Women Tops,Halter Top,887,1273,4.3,7738,2025-08-02,M,Cream,Modal,30.32,In Stock,FALSE,30 days,6 days,FALSE,423
Women Jeans,Jeans,1631,1861,4.3,4624,2025-08-02,L,Maroon,Modal,12.36,Few Left,FALSE,30 days,5 days,FALSE,143
Women Jeans,Jeans,1742,2634,4,7870,2025-08-02,S,Cream,Cotton,33.86,Back in Stock,FALSE,15 days,3 days,FALSE,100
Women Jeans,Jeans,2229,2287,4,810,2025-08-02,XXL,Coral,Spandex,2.54,Few Left,TRUE,30 days,5 days,FALSE,269
Women Jeans,Other,1866,2118,4.3,6459,2025-08-02,3XL,Turquoise,Cotton,11.9,Only 1 Left,FALSE,15 days,1 days,FALSE,253
Women Jeans,Dress,1418,1710,3.8,5131,2025-08-02,3XL,Lavender,Cotton Blend,17.08,Pre-Order,FALSE,45 days,7 days,FALSE,438
Women Jeans,Jeans,1491,1828,4.3,4766,2025-08-02,M,Teal,Spandex,18.44,Limited Stock,FALSE,30 days,3 days,FALSE,243
Women Jeans,Jeans,2141,4685,4,5366,2025-08-02,S,Olive,Spandex,54.3,Few Left,FALSE,30 days,3 days,FALSE,222
Women Jeans,Other,2155,2238,4,744,2025-08-02,M,Coral,Wool,3.71,Limited Stock,FALSE,45 days,7 days,FALSE,308
Women Jeans,Jeans,1647,2385,3.7,1519,2025-08-02,M,Coral,Cotton,30.94,Only 1 Left,FALSE,30 days,4 days,FALSE,458
Women Jeans,Jeans,2346,2383,4,7430,2025-08-02,M,Pink,Wool,1.55,Coming Soon,FALSE,15 days,2 days,FALSE,367
Women Jeans,Jeans,1804,2137,3.7,6345,2025-08-02,M,Mustard,Cotton Blend,15.58,Coming Soon,FALSE,15 days,4 days,FALSE,436
Women Jeans,Jeans,1542,1939,4.6,1223,2025-08-02,XXL,Green,Rayon,20.47,Pre-Order,FALSE,30 days,1 days,FALSE,321
Women Jeans,Jeans,2201,2648,4.3,6496,2025-08-02,3XL,Charcoal,Tencel,16.88,2-3 pieces left,FALSE,10 days,6 days,FALSE,395
Women Jeans,Dress,2218,2276,3.8,6803,2025-08-02,M,Sage,Cotton,2.55,2-3 pieces left,FALSE,30 days,2 days,FALSE,402
Men Hoodies,Hoodie,2499,7437,3.9,3626,2025-08-02,XXL,Lavender,Jersey,66.4,Few Left,TRUE,30 days,6 days,FALSE,433
Men Hoodies,Hoodie,1552,1776,3.7,3987,2025-08-02,XS,Black,Fleece,12.61,Back in Stock,FALSE,30 days,6 days,FALSE,435
Men Hoodies,Hoodie,2198,2218,3.8,4493,2025-08-02,L,Navy,Linen,0.9,Few Left,FALSE,45 days,3 days,FALSE,380
Men Hoodies,Hoodie,1567,1584,4.5,4810,2025-08-02,L,Coral,Jersey,1.07,In Stock,FALSE,45 days,6 days,FALSE,37
Men Hoodies,Hoodie,2224,2241,4,5006,2025-08-02,M,Turquoise,Lycra,0.76,Back in Stock,FALSE,30 days,2 days,FALSE,298
Men Hoodies,Dress,1624,2074,4.4,309,2025-08-02,L,Mustard,Hemp,21.7,2-3 pieces left,FALSE,30 days,1 days,FALSE,116
Men Hoodies,Hoodie,1525,1624,4.5,1277,2025-08-02,XXL,Sage,Cotton,6.1,Coming Soon,FALSE,10 days,5 days,FALSE,159
Men Hoodies,Hoodie,1737,1934,3.8,2840,2025-08-02,S,Orange,Polyester,10.19,Limited Stock,FALSE,45 days,1 days,FALSE,341
Men Hoodies,Dress,2200,2791,4.2,421,2025-08-02,L,Blue,Cashmere,21.18,Coming Soon,FALSE,30 days,3 days,FALSE,170
Men Hoodies,Hoodie,2495,2866,3.9,2552,2025-08-02,XXL,Peach,Modal,12.94,In Stock,FALSE,10 days,1 days,FALSE,87
Men Hoodies,Hoodie,2450,2697,4.2,2736,2025-08-02,XS,Lavender,Lycra,9.16,Only 1 Left,FALSE,10 days,4 days,FALSE,415
Men Hoodies,Hoodie,2171,2388,4.2,4735,2025-08-02,XXL,Coral,Spandex,9.09,2-3 pieces left,FALSE,15 days,7 days,FALSE,443
Men Hoodies,Hoodie,2268,2592,4.3,1639,2025-08-02,M,Pink,Denim,12.5,Few Left,FALSE,45 days,5 days,FALSE,297
Men Hoodies,Hoodie,1886,2073,4.4,7039,2025-08-02,XS,Purple,Cotton,9.02,Back in Stock,FALSE,30 days,2 days,FALSE,255
Women Hoodies,Hoodie,2039,2225,3.8,3624,2025-08-02,XXL,Beige,Spandex,8.36,Coming Soon,FALSE,10 days,1 days,FALSE,214
Women Hoodies,Dress,1611,1979,4.5,1850,2025-08-02,S,Sage,Denim,18.6,Pre-Order,FALSE,10 days,1 days,FALSE,359
Women Hoodies,Hoodie,1455,1695,3.9,178,2025-08-02,L,Orange,Bamboo,14.16,Limited Stock,TRUE,15 days,3 days,FALSE,77
Women Hoodies,Hoodie,1520,2395,4.6,6582,2025-08-02,XS,Mustard,Viscose,36.53,In Stock,FALSE,30 days,6 days,FALSE,353
Women Hoodies,Hoodie,2154,2196,4.6,3477,2025-08-02,L,Mint,Viscose,1.91,In Stock,FALSE,10 days,4 days,FALSE,262
Women Hoodies,Dress,2321,2683,4.3,4681,2025-08-02,XL,Brown,Rayon,13.49,Limited Stock,FALSE,45 days,7 days,FALSE,130
Women Hoodies,Hoodie,1455,1531,4.5,5854,2025-08-02,XL,Brown,Cotton,4.96,Pre-Order,FALSE,45 days,7 days,FALSE,401
Women Hoodies,Hoodie,1359,1542,4.1,1016,2025-08-02,XS,Orange,Cotton Blend,11.87,Coming Soon,FALSE,30 days,3 days,FALSE,113
Women Hoodies,Hoodie,2062,2292,4.1,5653,2025-08-02,L,Sage,Polyester,10.03,2-3 pieces left,FALSE,15 days,3 days,FALSE,320
Women Hoodies,Hoodie,2263,2485,4.1,5206,2025-08-02,S,Mustard,Modal,8.93,Pre-Order,FALSE,30 days,6 days,FALSE,235
Women Hoodies,Hoodie,2288,2986,4,2919,2025-08-02,XL,Brown,Cashmere,23.38,In Stock,FALSE,10 days,1 days,FALSE,98
Women Hoodies,Hoodie,1961,2006,3.8,2196,2025-08-02,XXL,Grey,Fleece,2.24,Coming Soon,FALSE,10 days,2 days,FALSE,385
Women Hoodies,Hoodie,2187,2307,4.4,400,2025-08-02,XL,Maroon,Spandex,5.2,Few Left,TRUE,10 days,4 days,FALSE,461
Women Hoodies,Hoodie,1805,2023,4,3455,2025-08-02,L,Maroon,Spandex,10.78,Coming Soon,FALSE,10 days,7 days,FALSE,487
Men Shorts,Shorts,913,1160,4.4,1672,2025-08-02,XS,Black,Cotton Blend,21.29,2-3 pieces left,FALSE,10 days,3 days,FALSE,333
Men Shorts,Shorts,797,1146,4.4,805,2025-08-02,S,Brown,Denim,30.45,Pre-Order,FALSE,10 days,3 days,FALSE,313
Men Shorts,Shorts,721,1070,3.8,3273,2025-08-02,3XL,Cream,Silk,32.62,Coming Soon,FALSE,15 days,7 days,FALSE,84
Men Shorts,Shorts,940,1088,3.7,3195,2025-08-02,XXL,Burgundy,Tencel,13.6,Back in Stock,FALSE,15 days,2 days,FALSE,117
Men Shorts,Shorts,1203,2133,4.2,392,2025-08-02,XS,Green,Silk,43.6,2-3 pieces left,FALSE,45 days,3 days,FALSE,103
Men Shorts,Shorts,1078,1210,4.1,2051,2025-08-02,XL,Peach,Fleece,10.91,2-3 pieces left,FALSE,45 days,2 days,FALSE,227
Men Shorts,Shorts,866,1067,4.5,5858,2025-08-02,3XL,Green,Wool,18.84,Few Left,FALSE,10 days,4 days,FALSE,109
Men Shorts,Shorts,827,1207,4.5,1493,2025-08-02,XS,Brown,Rayon,31.48,Coming Soon,FALSE,10 days,5 days,FALSE,268
Men Shorts,Shorts,777,1212,4.5,854,2025-08-02,XS,Orange,Denim,35.89,Coming Soon,FALSE,10 days,4 days,FALSE,203
Men Shorts,Shorts,1124,1875,4.1,7927,2025-08-02,S,Lavender,Denim,40.05,Few Left,FALSE,15 days,7 days,FALSE,82
Men Shorts,Shorts,1156,1511,4.3,5737,2025-08-02,XS,Grey,Rayon,23.49,Only 1 Left,FALSE,10 days,3 days,FALSE,286
Men Shorts,Shorts,844,1045,3.7,538,2025-08-02,S,Pink,Cotton,19.23,Few Left,FALSE,10 days,5 days,FALSE,179
Men Shorts,Shorts,1078,1541,3.9,310,2025-08-02,XL,Red,Denim,30.05,In Stock,FALSE,15 days,1 days,FALSE,109
Men Shorts,Dress,802,1299,4.1,3571,2025-08-02,3XL,Lavender,Lycra,38.26,Coming Soon,FALSE,15 days,5 days,FALSE,455
Women Skirts,Skirt,1154,1175,4.2,4595,2025-08-02,XXL,Teal,Jersey,1.79,Coming Soon,FALSE,30 days,6 days,FALSE,419
Women Skirts,Skirt,916,1045,4.5,1564,2025-08-02,M,Maroon,Wool,12.34,Limited Stock,FALSE,15 days,4 days,FALSE,108
Women Skirts,Skirt,1077,1119,4.2,1615,2025-08-02,XXL,Turquoise,Lycra,3.75,Only 1 Left,FALSE,45 days,6 days,FALSE,101
Women Skirts,Dress,1167,1548,3.8,6062,2025-08-02,S,Yellow,Polyester,24.61,Few Left,FALSE,10 days,2 days,TRUE,303
Women Skirts,Skirt,877,906,4.3,4495,2025-08-02,S,Rose Gold,Cashmere,3.2,Coming Soon,TRUE,45 days,3 days,FALSE,255
Women Skirts,Skirt,1262,1573,4.5,854,2025-08-02,XL,Coral,Viscose,19.77,Few Left,FALSE,10 days,4 days,FALSE,124
Women Skirts,Skirt,1258,1728,4,4674,2025-08-02,S,Purple,Hemp,27.2,Only 1 Left,FALSE,30 days,4 days,FALSE,487
Women Skirts,Skirt,1184,1558,4.4,3345,2025-08-02,XS,Lavender,Cotton Blend,24.01,Pre-Order,FALSE,45 days,2 days,FALSE,263
Women Skirts,Skirt,1344,1685,3.9,5195,2025-08-02,L,Black,Spandex,20.24,Pre-Order,FALSE,30 days,3 days,FALSE,210
Women Skirts,Skirt,946,956,4.3,1353,2025-08-02,S,Orange,Silk,1.05,Few Left,FALSE,45 days,6 days,FALSE,323
Women Skirts,Skirt,877,1194,4.4,3415,2025-08-02,3XL,Orange,Hemp,26.55,Only 1 Left,FALSE,30 days,3 days,FALSE,499
Women Skirts,Dress,963,2295,4.2,3505,2025-08-02,L,Orange,Cashmere,58.04,2-3 pieces left,FALSE,15 days,3 days,FALSE,343
Women Skirts,Dress,1336,2005,4.4,240,2025-08-02,S,White,Hemp,33.37,In Stock,FALSE,30 days,2 days,FALSE,4
Women Skirts,Skirt,1337,1414,4.4,7467,2025-08-02,M,Blue,Wool,5.45,Only 1 Left,TRUE,10 days,1 days,FALSE,0
Men Tshirts,T-Shirt,580,1089,4.4,2389,2025-08-02,L,White,Linen,46.74,Only 1 Left,FALSE,45 days,5 days,FALSE,86
Men Jeans,Other,2658,3053,3.9,4297,2025-08-02,S,Mustard,Wool,12.94,In Stock,FALSE,30 days,2 days,FALSE,297
Men Shirts,Shirt,1030,1382,4.1,7459,2025-08-02,XS,Sage,Hemp,25.47,Coming Soon,FALSE,30 days,3 days,FALSE,124
Women Dresses,Dress,1819,2328,4.3,5486,2025-08-02,XL,Brown,Cashmere,21.86,Coming Soon,FALSE,10 days,6 days,FALSE,324
Women Tops,Tunic,855,1021,3.8,7373,2025-08-02,XXL,Beige,Bamboo,16.26,Pre-Order,FALSE,10 days,7 days,FALSE,1
Women Jeans,Jeans,1307,1371,3.9,5597,2025-08-02,S,Coral,Lycra,4.67,Back in Stock,FALSE,30 days,7 days,FALSE,338
Men Hoodies,Hoodie,2006,2183,4.3,2029,2025-08-02,S,Mustard,Viscose,8.11,Only 1 Left,FALSE,10 days,5 days,FALSE,339
Women Hoodies,Hoodie,1523,1839,4.4,2817,2025-08-02,M,Black,Silk,17.18,Few Left,TRUE,10 days,6 days,FALSE,497
Men Shorts,Shorts,686,877,3.9,2953,2025-08-02,L,Purple,Cashmere,21.78,Few Left,FALSE,15 days,2 days,FALSE,257
Women Skirts,Skirt,988,1374,3.9,3873,2025-08-02,XL,Turquoise,Cotton Blend,28.09,Coming Soon,FALSE,45 days,3 days,FALSE,4
