category,price,original_price,rating,rating_count,scraped_date,size,color,material,discount_percentage,availability,is_bestseller,return_policy,delivery_time,trending,customer_reviews,product_engagement
Men Shirts,918,2510,3.9,2201,2025-08-16,3XL,Pink,Wool,63.43,2-3 pieces left,TRUE,10 days,5 days,TRUE,338,37.01877314
Women Hoodies,944,1171,4.3,471,2025-08-16,L,Sage,Viscose,19.39,2-3 pieces left,FALSE,45 days,3 days,TRUE,74,28.97500964
Men Jeans,1575,2434,3.9,2982,2025-08-16,3XL,Maroon,Denim,35.3,Only 1 Left,TRUE,15 days,3 days,FALSE,493,35.70267066
Women Dresses,1014,1590,4.5,3754,2025-08-16,L,Maroon,Denim,36.25,2-3 pieces left,TRUE,10 days,7 days,TRUE,485,44.03879604
Men Shirts,1442,2060,4.9,2025,2025-08-16,XXL,Turquoise,Cotton,30,Limited Stock,TRUE,10 days,8 days,TRUE,199,44.30771156
Women Jeans,744,3383,3.8,3008,2025-08-16,S,Teal,Tencel,78.01,Coming Soon,TRUE,10 days,3 days,TRUE,469,37.43557969
Men Hoodies,1430,1820,4,2302,2025-08-16,XXL,Green,Silk,21.46,Few Left,TRUE,30 days,4 days,TRUE,411,37.9678716
Men Jeans,1175,1676,3.9,2611,2025-08-16,XS,Grey,Wool,29.92,Back in Stock,TRUE,10 days,7 days,FALSE,142,35.18469881
Women Jeans,1644,2006,4.2,5844,2025-08-16,L,Khaki,Bamboo,18.07,In Stock,TRUE,30 days,4 days,TRUE,980,43.42803587
Men Tshirts,1076,1307,3.7,6348,2025-08-16,XS,Black,Rayon,17.7,Limited Stock,TRUE,45 days,1 days,TRUE,995,39.39739462
Men Tshirts,1133,1523,4.5,4838,2025-08-16,M,Charcoal,Viscose,25.62,Limited Stock,TRUE,15 days,1 days,TRUE,506,45.18008515
Men Tshirts,1016,2791,4.4,1308,2025-08-16,XXL,Maroon,Fleece,63.6,Pre-Order,TRUE,45 days,2 days,FALSE,138,36.07888257
Women Skirts,1338,2240,3.9,3991,2025-08-16,3XL,Red,Bamboo,40.29,In Stock,TRUE,15 days,6 days,TRUE,239,39.33898579
Men Tshirts,1169,1330,4,4582,2025-08-16,S,Teal,Hemp,12.13,Back in Stock,TRUE,10 days,8 days,TRUE,534,40.72043634
Women Dresses,1778,4356,4.9,3246,2025-08-16,M,Blue,Cotton,59.19,Limited Stock,TRUE,10 days,7 days,TRUE,406,46.61888518
Men Hoodies,685,820,4.2,3275,2025-08-16,M,Maroon,Hemp,16.54,Coming Soon,TRUE,10 days,5 days,TRUE,626,40.99638947
Women Tops,792,2313,4.4,4267,2025-08-16,M,Purple,Fleece,65.76,Few Left,TRUE,10 days,6 days,TRUE,542,43.77916269
Men Tshirts,1523,2980,4.1,2858,2025-08-16,XXL,Teal,Bamboo,48.9,Limited Stock,FALSE,10 days,1 days,TRUE,188,35.12873149
Women Dresses,699,1648,3.7,1331,2025-08-16,M,Teal,Viscose,57.59,Coming Soon,TRUE,15 days,3 days,TRUE,216,33.61941635
Men Shirts,1335,2818,4.2,3023,2025-08-16,L,Rose Gold,Jersey,52.64,Back in Stock,TRUE,30 days,5 days,TRUE,493,40.6602101
Men Shirts,1516,6348,3.5,797,2025-08-16,XXL,Blue,Modal,76.12,Few Left,FALSE,15 days,7 days,TRUE,127,25.88738009
Women Skirts,1189,1449,3.7,0,2025-08-16,XL,Coral,Linen,17.98,Coming Soon,TRUE,10 days,5 days,TRUE,0,7
Men Shirts,983,2845,3.7,3798,2025-08-16,L,Green,Cotton,65.46,Coming Soon,TRUE,30 days,2 days,TRUE,231,37.49722467
Men Jeans,573,816,4.4,2243,2025-08-16,3XL,Grey,Denim,29.78,Few Left,TRUE,30 days,8 days,TRUE,201,40.95046717
Women Dresses,584,770,4.6,2423,2025-08-16,M,Mustard,Jersey,24.17,Back in Stock,TRUE,15 days,8 days,TRUE,292,42.848602
Women Dresses,843,3790,3.4,2347,2025-08-16,XXL,Orange,Tencel,77.76,Coming Soon,TRUE,45 days,7 days,TRUE,186,33.38848522
Men Hoodies,2074,3875,4.4,1910,2025-08-16,L,Red,Wool,46.48,Only 1 Left,TRUE,30 days,2 days,TRUE,332,40.24368055
Women Jeans,1152,1305,4.3,2987,2025-08-16,XL,Teal,Silk,11.73,Limited Stock,TRUE,45 days,7 days,TRUE,561,41.41014605
Men Hoodies,1093,1704,4.2,3438,2025-08-16,M,Cream,Silk,35.87,Back in Stock,FALSE,10 days,1 days,TRUE,538,36.70033124
Men Hoodies,343,569,4.2,3471,2025-08-16,XS,Orange,Polyester,39.73,2-3 pieces left,TRUE,10 days,4 days,TRUE,663,41.24044152
Men Shorts,1313,3380,4.5,6884,2025-08-16,L,Coral,Lycra,61.16,Limited Stock,TRUE,10 days,7 days,FALSE,1239,44.26695185
Men Shirts,910,2223,4.3,4456,2025-08-16,XS,Green,Denim,59.07,In Stock,TRUE,10 days,5 days,TRUE,372,43.12959404
Men Shorts,1203,1313,5,2452,2025-08-16,XL,Blue,Polyester,8.4,2-3 pieces left,TRUE,15 days,1 days,TRUE,244,46.02533522
Men Shorts,1212,1983,3.9,7068,2025-08-16,S,Mint,Viscose,38.91,Few Left,TRUE,45 days,1 days,TRUE,1342,41.56754979
Men Shorts,567,707,4.6,6591,2025-08-16,XL,Turquoise,Denim,19.84,In Stock,TRUE,45 days,3 days,TRUE,386,47.45061553
Women Jeans,936,1645,3.6,4552,2025-08-16,S,Khaki,Lycra,43.13,Few Left,TRUE,30 days,2 days,TRUE,544,37.32474989
Women Skirts,1442,5470,4,7742,2025-08-16,L,Rose Gold,Cotton Blend,73.64,Only 1 Left,TRUE,45 days,7 days,TRUE,1369,42.81817795
Women Skirts,1163,1279,4,4538,2025-08-16,XS,Teal,Rayon,9.11,Coming Soon,TRUE,10 days,6 days,TRUE,244,40.68184801
Men Jeans,289,630,4,1032,2025-08-16,S,Navy,Cotton Blend,54.13,Only 1 Left,TRUE,45 days,5 days,TRUE,206,34.76088988
Men Jeans,1327,2563,3.9,720,2025-08-16,XS,Charcoal,Cashmere,48.24,2-3 pieces left,TRUE,45 days,8 days,TRUE,120,32.66449264
Men Shirts,1142,4102,4.5,4760,2025-08-16,3XL,Cream,Polyester,72.16,2-3 pieces left,TRUE,15 days,1 days,TRUE,763,45.10695854
Women Jeans,175,550,4.3,6392,2025-08-16,S,Grey,Jersey,68.21,Back in Stock,TRUE,10 days,3 days,TRUE,1115,44.68072336
Men Hoodies,959,2951,3.8,1211,2025-08-16,XL,Pink,Modal,67.51,Back in Stock,TRUE,15 days,1 days,TRUE,112,33.98010323
Women Skirts,1759,3795,3.6,0,2025-08-16,XS,Green,Jersey,53.65,2-3 pieces left,TRUE,30 days,2 days,TRUE,0,7
Men Shirts,1174,2365,4.3,2113,2025-08-16,S,Sage,Spandex,50.36,Few Left,TRUE,15 days,6 days,TRUE,195,39.92224982
Men Hoodies,1444,1796,3.9,3207,2025-08-16,M,Grey,Fleece,19.6,Back in Stock,TRUE,45 days,1 days,TRUE,563,38.48627158
Women Skirts,1172,1546,3.9,4180,2025-08-16,3XL,Brown,Cotton Blend,24.21,In Stock,TRUE,30 days,6 days,TRUE,724,39.51939235
Men Tshirts,413,446,3.6,1972,2025-08-16,M,White,Polyester,7.52,2-3 pieces left,TRUE,30 days,2 days,FALSE,116,31.81431782
Men Shirts,1306,1834,3.5,6328,2025-08-16,S,Blue,Lycra,28.8,Limited Stock,TRUE,10 days,6 days,TRUE,449,37.63514134
Women Tops,1459,1839,4.6,3879,2025-08-16,XXL,Sage,Bamboo,20.68,Few Left,TRUE,45 days,3 days,TRUE,307,45.01251599
Men Jeans,1456,1555,4.3,5833,2025-08-16,L,Blue,Linen,6.41,Limited Stock,TRUE,10 days,5 days,TRUE,333,44.28727005
Men Tshirts,1328,1893,3.7,1051,2025-08-16,XL,Rose Gold,Spandex,29.88,Only 1 Left,TRUE,45 days,7 days,TRUE,194,32.74625906
Women Skirts,500,549,3.2,4813,2025-08-16,XL,Teal,Bamboo,9.03,2-3 pieces left,TRUE,45 days,7 days,TRUE,947,34.13370758
Women Tops,757,1726,3.7,3702,2025-08-16,XL,Maroon,Linen,56.16,In Stock,TRUE,10 days,7 days,TRUE,703,37.40252475
Women Hoodies,1707,2580,4,2960,2025-08-16,XL,Blue,Fleece,33.85,Back in Stock,TRUE,45 days,3 days,TRUE,287,38.97312931
Women Hoodies,1135,1351,4.2,3895,2025-08-16,XXL,Yellow,Jersey,16.01,In Stock,TRUE,15 days,5 days,TRUE,232,41.72436379
Women Jeans,1174,2918,4.5,2773,2025-08-16,S,Purple,Cashmere,59.78,Coming Soon,TRUE,45 days,4 days,TRUE,189,42.6762052
Men Tshirts,1106,1521,4.5,1107,2025-08-16,XS,Beige,Cotton,27.31,Coming Soon,TRUE,30 days,6 days,TRUE,69,38.5464034
Women Skirts,747,3563,4.1,4490,2025-08-16,3XL,Rose Gold,Polyester,79.04,In Stock,TRUE,45 days,7 days,TRUE,242,41.48030576
Women Hoodies,1448,7171,3.5,2711,2025-08-16,XS,Yellow,Lycra,79.81,2-3 pieces left,TRUE,15 days,5 days,TRUE,178,34.66904577
Women Skirts,1508,7476,4.2,0,2025-08-16,XS,Pink,Viscose,79.83,In Stock,TRUE,45 days,6 days,TRUE,0,7
Men Jeans,1367,6282,3.1,2822,2025-08-16,L,Cream,Denim,78.24,Limited Stock,TRUE,30 days,4 days,TRUE,475,31.63122183
Men Jeans,1802,3625,3.1,1761,2025-08-16,3XL,Khaki,Linen,50.29,Pre-Order,TRUE,15 days,8 days,TRUE,339,30.1700349
Men Jeans,1501,4511,4.2,4023,2025-08-16,S,Burgundy,Silk,66.73,Pre-Order,TRUE,10 days,2 days,TRUE,437,41.86013319
Men Tshirts,857,923,4.3,1176,2025-08-16,XL,Peach,Spandex,7.18,Pre-Order,TRUE,15 days,4 days,TRUE,126,37.40411366
Men Shorts,1297,1404,3.9,1726,2025-08-16,M,Olive,Jersey,7.63,2-3 pieces left,TRUE,10 days,8 days,TRUE,213,36.0711502
Men Hoodies,771,1473,3.7,2450,2025-08-16,3XL,Green,Jersey,47.67,Back in Stock,TRUE,15 days,2 days,TRUE,301,35.87573012
Women Jeans,1142,2686,3.9,3286,2025-08-16,XXL,Charcoal,Modal,57.49,Pre-Order,TRUE,15 days,5 days,TRUE,335,38.58114924
Women Jeans,919,1651,4,5478,2025-08-16,3XL,Yellow,Denim,44.34,Back in Stock,TRUE,10 days,1 days,TRUE,1000,41.43471153
Men Shirts,1097,1425,3.6,2471,2025-08-16,S,Burgundy,Cotton,23.03,Only 1 Left,FALSE,45 days,8 days,TRUE,423,30.62601815
Men Tshirts,861,2205,4.9,3207,2025-08-16,XL,Beige,Denim,60.96,Pre-Order,TRUE,10 days,2 days,TRUE,415,46.55967455
Women Jeans,669,835,3.9,2075,2025-08-16,XL,Peach,Linen,19.94,Few Left,TRUE,10 days,4 days,TRUE,270,36.78897315
Women Tops,291,861,4.3,1328,2025-08-16,XXL,Pink,Linen,66.24,Coming Soon,TRUE,30 days,2 days,TRUE,155,37.92638285
Women Hoodies,1471,4115,4.3,2892,2025-08-16,L,Navy,Cashmere,64.26,2-3 pieces left,TRUE,15 days,5 days,TRUE,567,41.27121201
Women Jeans,974,2082,4.5,0,2025-08-16,XL,Olive,Denim,53.23,Few Left,TRUE,15 days,3 days,TRUE,0,7
Men Jeans,1725,1918,4.3,1943,2025-08-16,3XL,Green,Denim,10.07,Pre-Order,TRUE,45 days,2 days,TRUE,212,39.56176284
Men Jeans,1201,1995,3.6,6602,2025-08-16,XL,Coral,Denim,39.82,Only 1 Left,TRUE,10 days,8 days,TRUE,941,38.66300573
Men Shirts,1670,1952,4.3,2296,2025-08-16,L,Cream,Spandex,14.46,Back in Stock,FALSE,15 days,2 days,TRUE,216,35.77924457
Women Skirts,1241,3954,3.6,8091,2025-08-16,XXL,Khaki,Linen,68.62,Few Left,TRUE,10 days,8 days,TRUE,740,39.39507231
Men Jeans,1052,4083,4.1,0,2025-08-16,M,Khaki,Polyester,74.24,Few Left,TRUE,15 days,1 days,FALSE,0,4.5
Men Jeans,1221,3879,3.8,2293,2025-08-16,XXL,Burgundy,Spandex,68.53,2-3 pieces left,TRUE,15 days,2 days,TRUE,131,36.40459873
Women Hoodies,1518,6591,4.5,2118,2025-08-16,L,Green,Jersey,76.97,Only 1 Left,TRUE,45 days,5 days,TRUE,317,41.46414801
Men Shirts,833,1194,4.6,4352,2025-08-16,3XL,Mustard,Cashmere,30.25,Pre-Order,TRUE,15 days,6 days,TRUE,264,45.54165449
Men Shirts,734,903,3.5,3224,2025-08-16,3XL,Black,Cotton Blend,18.76,Back in Stock,TRUE,15 days,3 days,TRUE,173,35.2754088
Men Shorts,968,3909,3.3,2728,2025-08-16,M,Grey,Linen,75.24,Only 1 Left,TRUE,10 days,4 days,TRUE,152,33.10857872
Men Shorts,652,743,5,4989,2025-08-16,S,Mint,Viscose,12.32,2-3 pieces left,TRUE,15 days,6 days,TRUE,969,49.57595594
Men Jeans,1019,1939,3.5,2658,2025-08-16,XXL,Teal,Rayon,47.46,Limited Stock,TRUE,15 days,5 days,TRUE,210,34.59996887
Men Tshirts,101,128,4.2,6974,2025-08-16,XL,Pink,Bamboo,21.66,In Stock,TRUE,45 days,6 days,TRUE,1206,44.17036795
Men Shirts,1586,1700,4.9,5403,2025-08-16,XXL,Charcoal,Cashmere,6.76,Few Left,TRUE,30 days,2 days,TRUE,517,49.11498403
Men Jeans,932,3199,4.3,3077,2025-08-16,3XL,Green,Lycra,70.87,2-3 pieces left,TRUE,45 days,5 days,TRUE,552,41.53775185
Men Shorts,1672,1770,3.2,5949,2025-08-16,M,Khaki,Viscose,5.54,Coming Soon,TRUE,15 days,3 days,TRUE,1147,34.8116688
Women Dresses,1353,3137,4.1,4043,2025-08-16,XL,Khaki,Modal,56.87,2-3 pieces left,TRUE,45 days,4 days,TRUE,643,41.05045728
Women Dresses,1258,5964,4.2,4764,2025-08-16,XS,Green,Hemp,78.91,In Stock,TRUE,15 days,6 days,TRUE,360,42.57002183
Men Shirts,919,2845,3.9,3039,2025-08-16,M,Mint,Polyester,67.7,Limited Stock,TRUE,30 days,8 days,TRUE,470,38.2764899
Men Tshirts,1137,2173,3.9,2724,2025-08-16,L,Grey,Tencel,47.7,Back in Stock,FALSE,15 days,3 days,TRUE,226,33.34987246
Women Hoodies,1215,2329,3.5,3375,2025-08-16,M,Pink,Spandex,47.85,Pre-Order,TRUE,30 days,3 days,FALSE,572,32.935564
Women Hoodies,1462,2081,4.1,7354,2025-08-16,S,Mint,Bamboo,29.75,In Stock,TRUE,10 days,5 days,TRUE,955,43.5028561
Men Shorts,845,2860,4.7,3405,2025-08-16,S,Peach,Cashmere,70.46,Pre-Order,TRUE,15 days,7 days,TRUE,644,45.22648115
Women Skirts,1574,2861,4,4191,2025-08-16,M,Navy,Cotton,45,Limited Stock,TRUE,10 days,6 days,TRUE,637,40.3637329
Men Jeans,633,740,3.6,3874,2025-08-16,XS,Red,Cotton Blend,14.53,Back in Stock,TRUE,45 days,7 days,TRUE,350,36.74428339
Women Skirts,1144,3088,3.9,2205,2025-08-16,XXL,Burgundy,Jersey,62.96,Back in Stock,TRUE,10 days,4 days,TRUE,307,37.02585118
Men Hoodies,1131,4571,4.5,887,2025-08-16,XS,Charcoal,Denim,75.26,Limited Stock,TRUE,15 days,7 days,TRUE,58,37.55037284
Women Skirts,1790,6516,4.2,4918,2025-08-16,XL,Sage,Polyester,72.53,2-3 pieces left,TRUE,10 days,7 days,TRUE,586,42.70361425
Men Hoodies,1636,1756,4.1,1135,2025-08-16,XL,Charcoal,Linen,6.84,In Stock,FALSE,15 days,5 days,TRUE,127,31.34460126
Men Shirts,708,1516,4.2,0,2025-08-16,M,Red,Linen,53.32,Only 1 Left,TRUE,15 days,4 days,TRUE,0,7
Women Tops,1089,2024,4.2,8361,2025-08-16,3XL,Yellow,Tencel,46.21,Only 1 Left,TRUE,30 days,5 days,TRUE,1332,44.93210223
Women Tops,1147,1993,3.8,3156,2025-08-16,XXL,Navy,Cotton,42.45,2-3 pieces left,TRUE,45 days,5 days,TRUE,354,37.61803446
Men Shirts,2262,5461,3.7,1916,2025-08-16,XXL,Maroon,Polyester,58.58,In Stock,TRUE,10 days,1 days,TRUE,303,34.96651195
Men Hoodies,1356,1719,3.1,2304,2025-08-16,XL,Peach,Wool,21.13,Pre-Order,TRUE,30 days,8 days,TRUE,268,31.00279146
Women Jeans,909,1221,4.2,4051,2025-08-16,XXL,Orange,Lycra,25.57,Limited Stock,TRUE,15 days,1 days,TRUE,533,41.88925663
Women Jeans,2084,2739,4,199,2025-08-16,S,Peach,Lycra,23.94,Pre-Order,TRUE,10 days,4 days,TRUE,22,28.19326947
Men Hoodies,1169,2141,4.1,510,2025-08-16,XS,Beige,Cashmere,45.4,2-3 pieces left,TRUE,30 days,8 days,TRUE,31,32.56911532
Men Shorts,945,2183,4.1,143,2025-08-16,M,Maroon,Cotton Blend,56.72,Few Left,TRUE,15 days,8 days,TRUE,7,27.37623453
Women Dresses,953,1272,4.1,5260,2025-08-16,S,Brown,Fleece,25.08,Few Left,TRUE,30 days,1 days,TRUE,867,42.12911325
Women Hoodies,1555,4876,4,6148,2025-08-16,S,White,Lycra,68.11,Limited Stock,TRUE,45 days,8 days,TRUE,337,41.89617898
Men Tshirts,1835,3456,4.2,0,2025-08-16,XXL,Turquoise,Rayon,46.91,Few Left,TRUE,45 days,1 days,TRUE,0,7
Men Jeans,1054,1134,4.3,7591,2025-08-16,XXL,Peach,Cotton Blend,7.06,Pre-Order,TRUE,10 days,2 days,TRUE,1403,45.41985646
Men Hoodies,1140,2677,3.1,11717,2025-08-16,M,Mint,Lycra,57.42,Limited Stock,TRUE,10 days,3 days,FALSE,1604,33.54353234
Women Dresses,926,3384,4,1021,2025-08-16,XL,Blue,Silk,72.64,Only 1 Left,TRUE,15 days,1 days,TRUE,172,34.71806708
Men Shirts,1233,1374,3.8,5718,2025-08-16,S,White,Jersey,10.29,Few Left,TRUE,30 days,7 days,TRUE,387,39.87588713
Men Jeans,675,941,3.9,4821,2025-08-16,L,Orange,Polyester,28.33,2-3 pieces left,TRUE,15 days,4 days,TRUE,419,40.07568183
Women Hoodies,774,1144,3.8,3885,2025-08-16,M,Mint,Wool,32.4,Coming Soon,TRUE,30 days,6 days,FALSE,270,35.90751539
Men Shorts,1156,1950,4,3652,2025-08-16,M,Rose Gold,Wool,40.72,Coming Soon,TRUE,15 days,8 days,TRUE,283,39.81321611
Women Jeans,1109,1243,4.7,3574,2025-08-16,M,Blue,Spandex,10.85,Only 1 Left,FALSE,30 days,5 days,TRUE,564,40.95408614
Men Hoodies,1269,1614,3.6,4680,2025-08-16,L,Sage,Modal,21.4,Pre-Order,TRUE,30 days,6 days,TRUE,696,37.42456135
Women Hoodies,1196,1320,4,6246,2025-08-16,3XL,Pink,Denim,9.4,Few Left,TRUE,30 days,4 days,TRUE,402,41.95942651
Women Dresses,1593,4409,4.6,5093,2025-08-16,S,Charcoal,Spandex,63.87,Back in Stock,TRUE,30 days,3 days,TRUE,653,46.26476582
Women Dresses,1116,1633,3.3,9801,2025-08-16,S,Brown,Bamboo,31.69,2-3 pieces left,TRUE,15 days,4 days,TRUE,1453,37.32812769
Men Shirts,1656,7942,4.1,3479,2025-08-16,M,Blue,Linen,79.15,Few Left,TRUE,15 days,6 days,TRUE,573,40.43462905
Women Hoodies,893,1455,3.7,9082,2025-08-16,XXL,Lavender,Polyester,38.65,2-3 pieces left,TRUE,15 days,2 days,TRUE,1255,40.72239131
Men Jeans,844,1473,4.7,453,2025-08-16,XS,Rose Gold,Cashmere,42.71,Few Left,TRUE,10 days,2 days,TRUE,68,35.75505683
Women Dresses,1719,3639,4,4081,2025-08-16,M,Cream,Cotton,52.77,Coming Soon,TRUE,30 days,4 days,TRUE,559,40.25736937
Women Hoodies,776,2179,4.2,5939,2025-08-16,XS,Burgundy,Denim,64.39,2-3 pieces left,TRUE,10 days,3 days,TRUE,744,43.49575053
Women Tops,1312,3808,3.5,1917,2025-08-16,S,Red,Bamboo,65.55,Only 1 Left,FALSE,30 days,3 days,TRUE,225,28.95663389
Women Tops,1454,1677,2.9,3559,2025-08-16,3XL,Lavender,Fleece,13.31,Coming Soon,TRUE,45 days,5 days,FALSE,659,28.21479589
Men Shirts,1771,4572,3.8,6175,2025-08-16,XXL,Purple,Cotton Blend,61.27,In Stock,FALSE,10 days,2 days,TRUE,396,35.66801915
Women Skirts,618,1275,3.8,3892,2025-08-16,L,Khaki,Spandex,51.56,Limited Stock,TRUE,30 days,7 days,TRUE,508,38.41435432
Women Hoodies,944,1035,4.6,2597,2025-08-16,3XL,Mustard,Wool,8.86,Pre-Order,TRUE,10 days,7 days,TRUE,509,43.16748711
Men Jeans,1127,2401,3.9,653,2025-08-16,3XL,Charcoal,Hemp,53.08,Only 1 Left,TRUE,30 days,8 days,TRUE,50,32.28411867
Women Skirts,1540,4221,3.4,4975,2025-08-16,XS,Sage,Bamboo,63.52,Pre-Order,TRUE,30 days,4 days,TRUE,799,35.94209756
Men Shirts,1133,1537,4.7,3560,2025-08-16,XL,Cream,Denim,26.33,2-3 pieces left,TRUE,30 days,7 days,TRUE,650,45.43564441
Men Hoodies,1745,2965,3.9,3352,2025-08-16,3XL,Charcoal,Tencel,41.15,2-3 pieces left,TRUE,45 days,1 days,TRUE,290,38.65868191
Women Jeans,727,815,4.2,7797,2025-08-16,XL,Maroon,Polyester,10.82,2-3 pieces left,TRUE,45 days,7 days,TRUE,1111,44.63881479
Men Shirts,1451,1674,4.5,2320,2025-08-16,L,Red,Denim,13.37,Coming Soon,TRUE,15 days,4 days,TRUE,256,41.87389033
Men Tshirts,1421,4269,3.4,6163,2025-08-16,L,Orange,Wool,66.72,Few Left,TRUE,45 days,4 days,TRUE,393,36.67003607
Women Tops,1486,1944,3.6,4853,2025-08-16,M,Blue,Modal,23.59,Pre-Order,TRUE,45 days,7 days,TRUE,394,37.55521019
Men Shirts,1933,3508,4,1366,2025-08-16,3XL,Turquoise,Rayon,44.91,In Stock,TRUE,30 days,8 days,FALSE,99,33.38149535
Men Shorts,1002,1384,3.9,5370,2025-08-16,M,Beige,Fleece,27.64,Few Left,TRUE,30 days,4 days,TRUE,649,40.49620062
Men Shorts,906,3913,4.9,5312,2025-08-16,XXL,Pink,Silk,76.85,Pre-Order,FALSE,10 days,3 days,TRUE,445,44.53176844
Women Dresses,684,740,4.3,1658,2025-08-16,XXL,Blue,Silk,7.58,2-3 pieces left,TRUE,45 days,7 days,TRUE,185,38.88007225
Women Tops,460,648,3.8,5190,2025-08-16,XXL,Maroon,Tencel,29.03,Few Left,TRUE,30 days,6 days,TRUE,719,39.50779022
Women Hoodies,541,788,3.6,6286,2025-08-16,XS,Blue,Denim,31.42,Limited Stock,FALSE,30 days,1 days,TRUE,1007,33.98646144
Women Jeans,708,1113,4.4,1626,2025-08-16,XS,Teal,Hemp,36.39,In Stock,TRUE,30 days,1 days,TRUE,177,39.53576967
Men Hoodies,1905,7574,3.7,0,2025-08-16,L,Teal,Viscose,74.85,Limited Stock,TRUE,10 days,4 days,TRUE,0,7
Women Dresses,229,447,3,0,2025-08-16,XL,Sage,Linen,48.8,Pre-Order,FALSE,15 days,6 days,TRUE,0,2.5
Men Jeans,1371,2211,4.4,2215,2025-08-16,S,Rose Gold,Bamboo,38,Limited Stock,FALSE,30 days,6 days,TRUE,147,36.39521981
Women Skirts,1751,3067,3.5,5424,2025-08-16,XXL,Burgundy,Tencel,42.92,Few Left,TRUE,30 days,5 days,TRUE,528,37.09570612
Men Shorts,1417,1583,3.8,7935,2025-08-16,XS,Blue,Jersey,10.52,Only 1 Left,FALSE,10 days,7 days,TRUE,1206,36.62082567
Men Shirts,1648,3602,4.4,4488,2025-08-16,L,Peach,Lycra,54.25,In Stock,TRUE,30 days,2 days,TRUE,825,44.00129505
Women Tops,1614,3597,4.4,4174,2025-08-16,XS,Pink,Linen,55.13,Pre-Order,TRUE,45 days,7 days,TRUE,474,43.6822264
Women Hoodies,903,2660,3.9,2602,2025-08-16,XL,Maroon,Bamboo,66.06,Only 1 Left,TRUE,45 days,5 days,TRUE,278,37.67123763
Women Jeans,1350,1509,3.9,3079,2025-08-16,M,Lavender,Jersey,10.58,In Stock,TRUE,30 days,4 days,TRUE,340,38.32747102
Women Jeans,662,777,4.3,2325,2025-08-16,XS,Red,Jersey,14.84,Back in Stock,TRUE,15 days,8 days,TRUE,271,40.33319293
Women Hoodies,399,852,4.3,3001,2025-08-16,XL,Beige,Viscose,53.2,Limited Stock,FALSE,45 days,4 days,TRUE,408,36.93024625
Men Jeans,1222,2082,4.2,1316,2025-08-16,S,Mustard,Tencel,41.33,Back in Stock,TRUE,30 days,3 days,TRUE,177,37.16906915
Men Shirts,1096,4078,3.3,2988,2025-08-16,3XL,Blue,Cashmere,73.13,Only 1 Left,TRUE,10 days,4 days,TRUE,365,33.40889074
Men Hoodies,1689,2137,4.3,5905,2025-08-16,XL,Green,Lycra,20.98,In Stock,TRUE,10 days,1 days,TRUE,516,44.34001347
Men Shirts,1365,1817,4.1,2398,2025-08-16,L,White,Wool,24.89,Pre-Order,TRUE,10 days,4 days,TRUE,238,38.90950978
Women Hoodies,1296,5559,3.3,0,2025-08-16,M,Khaki,Spandex,76.69,Coming Soon,TRUE,30 days,4 days,TRUE,0,7
Men Shirts,1250,1874,4,7431,2025-08-16,XL,Grey,Polyester,33.33,Few Left,TRUE,15 days,7 days,TRUE,432,42.65420112
Men Hoodies,626,980,4.4,2162,2025-08-16,XXL,Grey,Cotton Blend,36.14,Only 1 Left,TRUE,30 days,4 days,TRUE,341,40.78870627
Men Shorts,2041,3696,3.9,4883,2025-08-16,XXL,Green,Silk,44.79,In Stock,TRUE,45 days,3 days,TRUE,332,40.12550736
Women Skirts,567,701,4.3,4200,2025-08-16,M,Peach,Cashmere,19.14,2-3 pieces left,TRUE,45 days,1 days,TRUE,741,42.87523485
Men Shirts,1090,2455,4.8,1083,2025-08-16,XXL,Yellow,Spandex,55.61,In Stock,TRUE,45 days,1 days,TRUE,60,40.54438327
Men Tshirts,1645,4414,4,0,2025-08-16,XS,Purple,Cotton,62.74,Limited Stock,TRUE,10 days,2 days,TRUE,0,7
Women Tops,1687,6718,3.8,0,2025-08-16,L,White,Spandex,74.89,Few Left,TRUE,10 days,4 days,TRUE,0,7
Men Shorts,563,1236,3.6,1098,2025-08-16,L,Rose Gold,Rayon,54.47,Limited Stock,TRUE,15 days,6 days,TRUE,214,32.20776144
Women Hoodies,586,2624,4,4899,2025-08-16,L,Khaki,Viscose,77.67,Limited Stock,TRUE,30 days,3 days,TRUE,641,40.98796194
Women Tops,928,2009,3.7,4282,2025-08-16,M,Turquoise,Polyester,53.83,In Stock,TRUE,10 days,5 days,FALSE,264,35.44091322
Men Tshirts,2229,7204,4,2973,2025-08-16,3XL,Khaki,Spandex,69.06,In Stock,TRUE,15 days,3 days,TRUE,218,38.99065251
Men Jeans,1821,2395,4.5,808,2025-08-16,XS,Maroon,Jersey,23.97,Limited Stock,TRUE,45 days,6 days,TRUE,53,37.13109513
Women Jeans,746,1017,4,5798,2025-08-16,XS,Navy,Fleece,26.67,Limited Stock,TRUE,10 days,3 days,TRUE,293,41.66176307
Men Hoodies,1128,2681,3.6,0,2025-08-16,S,Blue,Jersey,57.94,Limited Stock,TRUE,45 days,4 days,TRUE,0,7
Men Shirts,1012,1160,3.9,0,2025-08-16,3XL,Charcoal,Linen,12.78,In Stock,TRUE,45 days,6 days,TRUE,0,7
Women Jeans,100,237,4.2,5132,2025-08-16,XXL,Cream,Polyester,57.82,Few Left,TRUE,10 days,3 days,TRUE,872,42.88247136
